,QC Method,Type,Folder,Name,Date,Time,Status,Vial,AS Method,Chromatographic Method,MS Method,DP Method,Update Calibration,Cal. Std. to Replace
265,Do Nothing,Sample,GCxGC,OPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:3,4/12/2018,12:23:51 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
266,Do Nothing,Sample,GCxGC,OPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:4,4/12/2018,1:09:36 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
267,Do Nothing,Sample,GCxGC,OPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:5,4/12/2018,1:55:37 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
268,Do Nothing,Sample,GCxGC,OPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC,4/12/2018,2:41:40 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
269,Do Nothing,Sample,GCxGC,OPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:2,4/12/2018,3:27:35 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
270,Do Nothing,Sample,GCxGC,OPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:3,4/12/2018,4:13:31 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
271,Do Nothing,Sample,GCxGC,OPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:4,4/12/2018,4:59:35 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
272,Do Nothing,Sample,GCxGC,OPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:5,4/12/2018,5:45:42 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
273,Do Nothing,Sample,GCxGC,OPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC,4/12/2018,6:31:52 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
274,Do Nothing,Sample,GCxGC,OPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:2,4/12/2018,7:17:54 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
275,Do Nothing,Sample,GCxGC,OPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:3,4/12/2018,8:03:58 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
276,Do Nothing,Sample,GCxGC,OPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:4,4/12/2018,8:50:04 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
277,Do Nothing,Sample,GCxGC,OPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:5,4/12/2018,9:36:18 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
278,Do Nothing,Sample,GCxGC,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC,4/12/2018,10:22:32 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
279,Do Nothing,Sample,GCxGC,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:2,4/12/2018,11:08:22 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
280,Do Nothing,Sample,GCxGC,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:3,4/12/2018,11:54:24 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
281,Do Nothing,Sample,GCxGC,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:4,4/12/2018,12:40:13 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
282,Do Nothing,Sample,GCxGC,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:5,4/12/2018,1:25:49 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
283,Do Nothing,Sample,GCxGC,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC,4/12/2018,2:11:45 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
284,Do Nothing,Sample,GCxGC,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:2,4/12/2018,2:57:45 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
285,Do Nothing,Sample,GCxGC,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:3,4/12/2018,3:43:56 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
286,Do Nothing,Sample,GCxGC,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:4,4/12/2018,4:30:06 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
287,Do Nothing,Sample,GCxGC,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:5,4/12/2018,5:16:05 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
288,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC,4/12/2018,6:02:04 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
289,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:2,4/12/2018,6:48:05 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
290,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:3,4/12/2018,7:34:11 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
291,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:4,4/12/2018,8:20:15 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
292,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:5,4/12/2018,9:06:12 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
293,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:6,4/12/2018,9:52:03 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
294,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:7,4/12/2018,10:38:02 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
295,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:8,4/12/2018,11:23:54 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
296,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:9,4/13/2018,12:09:46 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
297,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:10,4/13/2018,12:55:37 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
298,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:11,4/13/2018,1:41:25 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
299,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:12,4/13/2018,2:27:30 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
300,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:13,4/13/2018,3:13:23 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
301,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:14,4/13/2018,3:59:25 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
302,Do Nothing,Sample,GCxGC,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:15,4/13/2018,4:45:06 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
303,Do Nothing,Sample,GCxGC,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV1 GCxGC,4/13/2018,5:31:09 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
304,Do Nothing,Sample,GCxGC,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV1 GCxGC:2,4/13/2018,6:17:09 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
305,Do Nothing,Sample,GCxGC,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV1 GCxGC:3,4/13/2018,7:02:54 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
306,Do Nothing,Sample,GCxGC,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV1 GCxGC:4,4/13/2018,7:48:42 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
307,Do Nothing,Sample,GCxGC,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV1 GCxGC:5,4/13/2018,8:34:51 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
308,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC,4/13/2018,9:20:51 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
309,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:2,4/13/2018,10:06:52 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
310,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:3,4/13/2018,10:52:48 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
311,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:4,4/13/2018,11:38:46 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
312,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:5,4/13/2018,12:24:54 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
313,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:6,4/13/2018,1:10:52 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
314,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:7,4/13/2018,1:56:52 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
315,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:8,4/13/2018,2:43:03 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
316,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:9,4/13/2018,3:28:58 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
317,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:10,4/13/2018,4:15:11 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
318,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:11,4/13/2018,5:00:57 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
319,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:12,4/13/2018,5:46:57 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
320,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:13,4/13/2018,6:32:58 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
321,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:14,4/13/2018,7:18:51 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
322,Do Nothing,Sample,GCxGC,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV1 GCxGC:15,4/13/2018,8:04:48 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
323,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC,4/13/2018,8:50:37 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
324,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC:2,4/13/2018,9:36:34 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
325,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC:3,4/13/2018,10:22:18 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
326,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC:4,4/13/2018,11:08:13 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
327,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC:5,4/13/2018,11:54:27 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
328,Do Nothing,Sample,GCxGC,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV1 GCxGC:6,4/14/2018,12:23:30 AM,Error,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
329,Do Nothing,Sample,GCxGC,,4/16/2018,7:59:52 AM,Aborted,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
330,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC,4/16/2018,9:08:36 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
331,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:2,4/16/2018,9:54:38 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
332,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:3,4/16/2018,10:40:30 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
333,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:4,4/16/2018,11:26:34 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
334,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:5,4/16/2018,12:12:22 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
335,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:6,4/16/2018,12:59:01 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
336,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:7,4/16/2018,1:44:47 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
337,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:8,4/16/2018,2:30:43 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
338,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:9,4/16/2018,3:16:05 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
339,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:10,4/16/2018,4:02:22 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
340,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:11,4/16/2018,4:48:01 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
341,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:12,4/16/2018,5:33:26 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
342,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:13,4/16/2018,6:19:13 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
343,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:14,4/16/2018,7:04:38 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
344,Do Nothing,Sample,GCxGC,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV1 GCxGC:15,4/16/2018,7:50:28 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
345,Do Nothing,Sample,GCxGC,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV1 GCxGC,4/16/2018,8:36:08 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
346,Do Nothing,Sample,GCxGC,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV1 GCxGC:2,4/16/2018,9:21:59 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
347,Do Nothing,Sample,GCxGC,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV1 GCxGC:3,4/16/2018,10:07:19 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
348,Do Nothing,Sample,GCxGC,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV1 GCxGC:4,4/16/2018,10:53:05 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
349,Do Nothing,Sample,GCxGC,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV1 GCxGC:5,4/16/2018,11:38:47 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
350,Do Nothing,Sample,GCxGC,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV1 GCxGC,4/17/2018,12:24:16 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
351,Do Nothing,Sample,GCxGC,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV1 GCxGC:2,4/17/2018,1:09:36 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
352,Do Nothing,Sample,GCxGC,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV1 GCxGC:3,4/17/2018,1:54:54 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
353,Do Nothing,Sample,GCxGC,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV1 GCxGC:4,4/17/2018,2:40:09 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
354,Do Nothing,Sample,GCxGC,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV1 GCxGC:5,4/17/2018,3:25:30 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
355,Do Nothing,Sample,GCxGC,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV1 GCxGC,4/17/2018,4:11:01 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
356,Do Nothing,Sample,GCxGC,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV1 GCxGC:2,4/17/2018,4:56:17 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
357,Do Nothing,Sample,GCxGC,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV1 GCxGC:3,4/17/2018,5:41:42 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
358,Do Nothing,Sample,GCxGC,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV1 GCxGC:4,4/17/2018,6:27:22 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
359,Do Nothing,Sample,GCxGC,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV1 GCxGC:5,4/17/2018,7:13:00 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
360,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 GCxGC,4/17/2018,7:58:37 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
361,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 GCxGC:2,4/17/2018,8:43:47 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
362,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 GCxGC:3,4/17/2018,9:29:33 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
363,Do Nothing,Sample,GCxGC,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 GCxGC,4/17/2018,10:15:15 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
364,Do Nothing,Sample,GCxGC,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 GCxGC:2,4/17/2018,11:01:26 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
365,Do Nothing,Sample,GCxGC,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 GCxGC:3,4/17/2018,11:45:29 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
366,Do Nothing,Sample,GCxGC,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 GCxGC,4/17/2018,12:32:27 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
367,Do Nothing,Sample,GCxGC,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 GCxGC:2,4/17/2018,1:19:06 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
368,Do Nothing,Sample,GCxGC,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 GCxGC:3,4/17/2018,2:03:05 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
369,Do Nothing,Sample,GCxGC,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 GCxGC,4/17/2018,2:48:34 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
370,Do Nothing,Sample,GCxGC,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 GCxGC:2,4/17/2018,3:33:55 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
371,Do Nothing,Sample,GCxGC,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 GCxGC:3,4/17/2018,4:19:25 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
372,Do Nothing,Sample,GCxGC,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 GCxGC,4/17/2018,5:04:51 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
373,Do Nothing,Sample,GCxGC,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 GCxGC:2,4/17/2018,5:50:01 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
374,Do Nothing,Sample,GCxGC,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 GCxGC:3,4/17/2018,6:35:27 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
375,Do Nothing,Sample,GCxGC,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 GCxGC:4,4/17/2018,7:20:59 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
376,Do Nothing,Sample,GCxGC,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 GCxGC,4/17/2018,8:06:37 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
377,Do Nothing,Sample,GCxGC,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 GCxGC:2,4/17/2018,8:51:45 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
